FHRSID,BusinessType,RatingValue,RatingDate,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,Longitude,Latitude,Easting,Northing
812929,Restaurant/Cafe/Canteen,5,2024-03-12,City of London Corporation,5.0,5.0,0.0,-0.079693,51.5081969,533363.0131190594,180555.00465692516
1501145,Restaurant/Cafe/Canteen,4,2022-03-02,City of London Corporation,5.0,5.0,10.0,-0.0895335,51.5107801,532672.6555725726,180824.37971772323
294259,Pub/bar/nightclub,5,2023-10-18,City of London Corporation,5.0,5.0,0.0,-0.094029,51.51298,532354.3449162422,181060.87576457922
293825,Pub/bar/nightclub,5,2022-11-22,City of London Corporation,0.0,0.0,5.0,-0.109710000455379,51.5129737854004,531266.3290302809,181031.9646223305
1519861,Other catering premises,5,2022-09-07,City of London Corporation,5.0,5.0,5.0,-0.307134,51.4580498,517709.0098766027,174589.0043826906
560515,Pub/bar/nightclub,4,2024-01-10,City of London Corporation,5.0,10.0,5.0,-0.09133,51.511003,532547.3521076154,180845.91345726285
293944,Restaurant/Cafe/Canteen,5,2023-03-14,City of London Corporation,5.0,5.0,0.0,-0.09738,51.522495,532094.3124658668,182112.89912592078
558641,Restaurant/Cafe/Canteen,4,2024-06-13,City of London Corporation,5.0,10.0,5.0,-0.075489,51.513819,533638.2892674421,181187.85837799276
1731458,Restaurant/Cafe/Canteen,3,2024-05-20,City of London Corporation,10.0,10.0,5.0,-0.092972,51.512405,532429.3521161084,180998.84634272207
801764,Pub/bar/nightclub,5,2023-09-13,City of London Corporation,5.0,5.0,0.0,-0.099006,51.519796,531989.3163391688,181809.83464227512
293611,Restaurant/Cafe/Canteen,5,2023-06-29,City of London Corporation,5.0,5.0,5.0,-0.097734,51.520225,532076.3204530866,181859.83418694983
1281610,Restaurant/Cafe/Canteen,5,2023-01-17,City of London Corporation,5.0,5.0,0.0,-0.084797,51.514215,532991.3139028971,181214.9363134252
294521,Restaurant/Cafe/Canteen,5,2024-05-08,City of London Corporation,5.0,5.0,5.0,-0.081858,51.520344,533177.356369935,181901.83521651558
294179,Takeaway/sandwich shop,5,2023-06-19,City of London Corporation,5.0,0.0,5.0,-0.101553,51.512266,531834.3500218121,180967.90652402258
293968,Takeaway/sandwich shop,5,2023-08-11,City of London Corporation,5.0,5.0,5.0,-0.09651,51.516384,532172.3499397766,181434.92095803836
1754512,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.080051,51.510872,533330.3630730336,180851.82658688218
1414732,Restaurant/Cafe/Canteen,5,2023-10-04,City of London Corporation,0.0,5.0,5.0,-0.104926,51.514344,531594.3226460844,181192.91590532742
1628296,Restaurant/Cafe/Canteen,5,2023-06-21,City of London Corporation,5.0,5.0,5.0,-0.0832551,51.5174008,533089.0120003842,181572.00504516775
1742002,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.082274,51.511143,533175.3233315363,180877.91430591454
585744,Takeaway/sandwich shop,5,2023-04-05,City of London Corporation,0.0,5.0,5.0,-0.10738,51.514932,531422.363717999,181253.89634961745
1027869,Restaurant/Cafe/Canteen,5,2024-05-20,City of London Corporation,5.0,5.0,5.0,-0.084218,51.511858,533038.3513220415,180953.8872696815
295010,Takeaway/sandwich shop,5,2023-04-05,City of London Corporation,0.0,5.0,5.0,-0.098116,51.514863,532065.3230189481,181262.88698585803
294832,Restaurant/Cafe/Canteen,5,2024-05-30,City of London Corporation,5.0,5.0,5.0,-0.094524,51.513555,532318.3336148345,181123.9215583001
1649533,Takeaway/sandwich shop,5,2023-05-18,City of London Corporation,5.0,0.0,0.0,-0.085332,51.51452,532953.3060598508,181247.88099199446
1690258,Pub/bar/nightclub,5,2024-01-08,City of London Corporation,0.0,0.0,0.0,-0.0824357,51.5152292,533152.1913730385,181332.0108698398
1407950,Pub/bar/nightclub,5,2021-07-07,City of London Corporation,0.0,0.0,0.0,-0.0825304,51.5151282,533145.915375121,181320.60721450404
293811,Pub/bar/nightclub,5,2020-11-04,City of London Corporation,5.0,5.0,0.0,-0.08713,51.513218,532832.3418903776,181099.83378120675
293699,Restaurant/Cafe/Canteen,2,2024-06-06,City of London Corporation,10.0,15.0,10.0,-0.080008,51.509847,533336.3384773706,180737.9236319709
294008,Restaurant/Cafe/Canteen,5,2023-09-26,City of London Corporation,0.0,5.0,0.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
294451,Restaurant/Cafe/Canteen,5,2023-04-05,City of London Corporation,5.0,0.0,0.0,-0.10028,51.513414,531919.3638285901,181097.85685910995
293668,Restaurant/Cafe/Canteen,5,2024-06-03,City of London Corporation,0.0,0.0,0.0,-0.079139,51.518852,533370.3409746598,181740.87534644164
1097485,Restaurant/Cafe/Canteen,5,2024-03-14,City of London Corporation,5.0,5.0,5.0,-0.084373,51.515044,533018.3180205307,181307.8929032173
902470,Other catering premises,5,2024-05-31,City of London Corporation,0.0,0.0,0.0,-0.0804549977183342,51.5140075683594,533293.1803811701,181199.7698913287
1498025,Takeaway/sandwich shop,3,2024-09-02,City of London Corporation,10.0,10.0,10.0,-0.092972,51.512405,532429.3521161084,180998.84634272207
295163,Pub/bar/nightclub,5,2019-07-31,City of London Corporation,0.0,5.0,0.0,-0.084189,51.512559,533038.3218967009,181031.8921032035
1057017,Takeaway/sandwich shop,5,2023-10-16,City of London Corporation,,,,-0.0915345,51.5122224,532529.62451194,180981.1416359783
1560137,Restaurant/Cafe/Canteen,5,2022-11-03,City of London Corporation,5.0,0.0,5.0,-0.101941,51.513675,531803.3626977624,181123.88931103586
458070,Restaurant/Cafe/Canteen,3,2024-08-23,City of London Corporation,10.0,10.0,10.0,-0.080131,51.517537,533305.3586838644,181592.83772352315
730165,Restaurant/Cafe/Canteen,4,2023-05-16,City of London Corporation,10.0,5.0,5.0,-0.105116,51.514617,531580.3533994611,181222.9322917979
295211,Pub/bar/nightclub,5,2019-06-06,City of London Corporation,5.0,5.0,0.0,-0.09477,51.512839,532303.3387661576,181043.85742293927
294263,Retailers - other,5,2024-03-20,City of London Corporation,5.0,5.0,5.0,-0.09402,51.513196,532354.343543776,181084.91137498472
430568,Hotel/bed & breakfast/guest house,5,2024-06-03,City of London Corporation,0.0,5.0,0.0,-0.105625,51.513114,531549.3655837978,181054.88415336155
1067447,Restaurant/Cafe/Canteen,5,2022-04-13,City of London Corporation,0.0,5.0,5.0,-0.1020131,51.517607,531787.015256595,181560.99890500715
1592845,Hotel/bed & breakfast/guest house,5,2022-11-09,City of London Corporation,5.0,5.0,5.0,-0.0835372,51.5096537,533092.0117158393,180710.00420241762
1414731,Takeaway/sandwich shop,5,2021-09-16,City of London Corporation,0.0,0.0,0.0,-0.0834123,51.5178849,533076.6950448416,181625.55173155788
295214,Takeaway/sandwich shop,5,2022-08-31,City of London Corporation,0.0,0.0,0.0,-0.084253,51.516175,533023.3497877226,181433.87978615507
415247,Restaurant/Cafe/Canteen,5,2023-10-09,City of London Corporation,0.0,0.0,0.0,-0.104249,51.516743,531634.3817257413,181460.9016664917
295073,Takeaway/sandwich shop,5,2023-08-17,City of London Corporation,0.0,0.0,0.0,-0.109445,51.516206,531275.4270463907,181391.86314666545
294760,Restaurant/Cafe/Canteen,5,2023-01-09,City of London Corporation,0.0,5.0,0.0,-0.097608,51.512156,532108.3977203516,180962.78386887017
294574,Takeaway/sandwich shop,5,2023-04-04,City of London Corporation,0.0,5.0,0.0,-0.08772,51.512554,532793.335104824,181024.92614379345
293793,Restaurant/Cafe/Canteen,5,2023-06-28,City of London Corporation,0.0,5.0,5.0,-0.095879,51.514593,532221.3131067733,181236.90009025502
720401,Takeaway/sandwich shop,5,2024-02-14,City of London Corporation,0.0,0.0,5.0,-0.08781,51.517627,532772.3429231762,181588.88638417667
293852,Takeaway/sandwich shop,5,2022-07-28,City of London Corporation,0.0,5.0,0.0,-0.084863,51.518136,532975.3180307294,181650.83695007855
294071,Takeaway/sandwich shop,5,2022-11-10,City of London Corporation,0.0,0.0,0.0,-0.101523,51.513686,531832.3336675044,181125.86470824335
293662,Takeaway/sandwich shop,5,2024-06-28,City of London Corporation,0.0,0.0,0.0,-0.079643,51.517835,533338.3450016925,181626.86492598424
1214593,Takeaway/sandwich shop,5,2022-02-23,City of London Corporation,0.0,0.0,0.0,-0.082334,51.517268,533153.3034253358,181558.91328649968
1242017,Takeaway/sandwich shop,5,2024-08-30,City of London Corporation,0.0,0.0,0.0,-0.076945,51.515507,533532.3318133717,181372.90819877136
294749,Restaurant/Cafe/Canteen,5,2022-09-30,City of London Corporation,5.0,5.0,0.0,-0.097774,51.517528,532081.3452125476,181559.8532354546
294860,Takeaway/sandwich shop,5,2024-05-15,City of London Corporation,5.0,5.0,5.0,-0.079384,51.520915,533347.3192803108,181969.83738132555
294217,Takeaway/sandwich shop,5,2024-08-29,City of London Corporation,0.0,0.0,0.0,-0.081116,51.515027,533244.343941753,181311.9282090137
295025,Takeaway/sandwich shop,5,2022-09-01,City of London Corporation,5.0,5.0,0.0,-0.104033,51.515714,531652.3335746295,181346.864748365
294575,Takeaway/sandwich shop,5,2023-09-13,City of London Corporation,0.0,5.0,5.0,-0.080762,51.512818,533275.3503861098,181066.92914346297
293618,Takeaway/sandwich shop,5,2021-08-03,City of London Corporation,0.0,0.0,0.0,-0.07569,51.511431,533631.3290596372,180921.94260381075
711645,Restaurant/Cafe/Canteen,5,2023-07-28,City of London Corporation,5.0,5.0,5.0,-0.0798143,51.508055,533355.010047822,180539.00421939063
293980,Takeaway/sandwich shop,5,2023-06-09,City of London Corporation,0.0,5.0,0.0,-0.112669,51.518084,531046.3552259832,181594.9254359181
294588,Takeaway/sandwich shop,5,2022-11-09,City of London Corporation,0.0,0.0,0.0,-0.106419,51.517938,531480.3873488609,181589.88929166627
294509,Takeaway/sandwich shop,5,2023-04-04,City of London Corporation,0.0,5.0,0.0,-0.086701,51.510037,532871.3602360318,180746.8811776088
294618,Takeaway/sandwich shop,5,2022-08-17,City of London Corporation,5.0,5.0,5.0,-0.093361,51.517232,532388.3698604618,181534.90893144446
293707,Takeaway/sandwich shop,5,2024-07-31,City of London Corporation,0.0,5.0,0.0,-0.092388,51.511892,532471.3612861306,180942.85662156134
660570,Takeaway/sandwich shop,5,2022-03-10,City of London Corporation,0.0,5.0,0.0,-0.083001,51.515444,533112.3440218166,181354.8684095008
293875,Takeaway/sandwich shop,5,2023-09-27,City of London Corporation,5.0,5.0,5.0,-0.079627,51.512052,533356.3387500092,180983.81669205363
294633,Restaurant/Cafe/Canteen,5,2022-05-16,City of London Corporation,0.0,5.0,5.0,-0.089547,51.516423,532655.3301479357,181451.8513440187
294929,Takeaway/sandwich shop,5,2022-09-16,City of London Corporation,0.0,5.0,0.0,-0.076529,51.513414,533567.3146744485,181140.92303839378
653536,Restaurant/Cafe/Canteen,5,2022-05-18,City of London Corporation,0.0,5.0,0.0,-0.091717,51.513473,532513.3335721875,181119.87912236498
1157302,Takeaway/sandwich shop,5,2019-07-10,City of London Corporation,0.0,0.0,0.0,-0.103007,51.511596,531735.3938386431,180890.7867625939
295018,Restaurant/Cafe/Canteen,5,2023-12-12,City of London Corporation,5.0,5.0,5.0,-0.077752,51.51552,533476.3033662216,181372.8814432579
293910,Takeaway/sandwich shop,5,2022-06-28,City of London Corporation,5.0,5.0,0.0,-0.106451,51.514404,531488.3400453351,181196.8496070837
875016,Takeaway/sandwich shop,5,2022-09-06,City of London Corporation,5.0,0.0,0.0,-0.084413,51.512356,533023.3706996902,181008.91102728428
293954,Takeaway/sandwich shop,5,2023-04-11,City of London Corporation,0.0,5.0,0.0,-0.082711,51.510008,533148.3090405292,180750.90568665368
865731,Restaurant/Cafe/Canteen,5,2023-03-24,City of London Corporation,0.0,5.0,0.0,-0.093311,51.513597,532402.375192207,181130.78459741024
727241,Takeaway/sandwich shop,5,2022-03-09,City of London Corporation,0.0,5.0,0.0,-0.086232,51.514706,532890.3203173806,181266.93058211234
294525,Restaurant/Cafe/Canteen,5,2023-05-18,City of London Corporation,0.0,0.0,0.0,-0.098421,51.519985,532029.3542299301,181831.90660419455
294501,Takeaway/sandwich shop,5,2022-05-18,City of London Corporation,0.0,0.0,0.0,-0.093001,51.515139,532419.4140453077,181302.81674513448
1180804,Restaurant/Cafe/Canteen,5,2023-03-24,City of London Corporation,0.0,5.0,0.0,-0.088233,51.518893,532739.3160929373,181728.9001139244
294467,Takeaway/sandwich shop,5,2023-06-15,City of London Corporation,5.0,5.0,0.0,-0.098831,51.514982,532015.3706366305,181274.83042316884
295225,Takeaway/sandwich shop,5,2022-03-25,City of London Corporation,0.0,0.0,0.0,-0.089608,51.519437,532642.3437424251,181786.90117195557
747625,Restaurant/Cafe/Canteen,5,2023-06-07,City of London Corporation,0.0,5.0,5.0,-0.090164,51.512,532625.3643344465,180958.8917140342
294482,Takeaway/sandwich shop,5,2023-05-02,City of London Corporation,0.0,5.0,0.0,-0.0817028,51.5118089,533213.0156596997,180953.00288485794
294758,Restaurant/Cafe/Canteen,5,2021-10-21,City of London Corporation,5.0,5.0,5.0,-0.081063,51.510817,533260.3027921157,180843.86719952128
629366,Other catering premises,5,2023-08-15,City of London Corporation,0.0,5.0,0.0,-0.073514,51.50358,533805.3076046293,180052.87855537806
293928,Pub/bar/nightclub,5,2024-10-11,City of London Corporation,0.0,5.0,0.0,-0.104823,51.514027,531602.3824042347,181157.85045227013
582624,Takeaway/sandwich shop,5,2023-09-25,City of London Corporation,0.0,0.0,0.0,-0.087674,51.51847,532779.3272765843,181682.87575104367
1021847,Takeaway/sandwich shop,5,2023-05-22,City of London Corporation,0.0,0.0,0.0,-0.105017997324467,51.5145530700684,531587.3372903563,181215.99929832952
1098742,Takeaway/sandwich shop,5,2023-04-06,City of London Corporation,0.0,0.0,0.0,-0.11346,51.518114,530991.3912494943,181596.84673175705
928540,Takeaway/sandwich shop,5,2022-11-01,City of London Corporation,5.0,5.0,0.0,-0.084438,51.511421,533024.3588402589,180904.89237171505
1160107,Takeaway/sandwich shop,5,2024-03-21,City of London Corporation,0.0,5.0,0.0,-0.0813930034637451,51.5190696716309,533213.3324096529,181760.9745541424
928543,Takeaway/sandwich shop,5,2024-04-02,City of London Corporation,0.0,5.0,0.0,-0.0842820033431053,51.5127410888672,533031.3385053264,181051.9715462054
537617,Takeaway/sandwich shop,5,2022-09-05,City of London Corporation,0.0,0.0,0.0,-0.093117,51.513765,532415.3487563541,181149.81712433574
1227565,Pub/bar/nightclub,5,2023-08-04,City of London Corporation,0.0,5.0,0.0,-0.0910787,51.5133378,532558.0140627768,181106.00007142848
294941,Restaurant/Cafe/Canteen,5,2023-11-14,City of London Corporation,0.0,5.0,0.0,-0.106419,51.517938,531480.3873488609,181589.88929166627
1660747,Takeaway/sandwich shop,5,2023-10-10,City of London Corporation,5.0,5.0,5.0,-0.0835574,51.5122619,533083.011379252,181000.00264210935
295265,Restaurant/Cafe/Canteen,3,2022-08-18,City of London Corporation,10.0,10.0,10.0,-0.075988,51.512569,533607.3231082072,181047.94554685813
295243,Restaurant/Cafe/Canteen,5,2024-05-24,City of London Corporation,5.0,5.0,5.0,-0.078522,51.515029,533424.3143312803,181316.87729004148
294032,Restaurant/Cafe/Canteen,5,2022-07-21,City of London Corporation,5.0,5.0,5.0,-0.081234,51.517358,533229.3570426203,181570.92373542406
1761508,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.093002,51.51514,532419.3417642617,181302.9261373313
830566,Takeaway/sandwich shop,5,2024-09-24,City of London Corporation,0.0,0.0,0.0,-0.088325,51.515656,532742.341598946,181368.77498766134
1710124,Takeaway/sandwich shop,4,2024-02-27,City of London Corporation,5.0,10.0,5.0,-0.0905153,51.5150912,532592.0155868768,181301.99984524434
1414719,Restaurant/Cafe/Canteen,5,2024-05-14,City of London Corporation,,,,-0.0814630016684532,51.513298034668,533225.311215524,181119.03315289173
1157305,Restaurant/Cafe/Canteen,4,2023-06-20,City of London Corporation,10.0,5.0,5.0,-0.099909,51.519217,531928.3434024089,181743.82153347915
1224042,Takeaway/sandwich shop,5,2024-07-04,City of London Corporation,5.0,5.0,5.0,-0.0839305,51.5191654,533037.0131396463,181767.00281610095
294251,Takeaway/sandwich shop,5,2023-09-11,City of London Corporation,5.0,5.0,5.0,-0.09392,51.510406,532369.3660949605,180774.84231552173
294010,Takeaway/sandwich shop,0,2023-09-19,City of London Corporation,15.0,20.0,20.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
846234,Restaurant/Cafe/Canteen,5,2023-09-13,City of London Corporation,0.0,0.0,0.0,-0.10433,51.516177,531630.393035529,181397.81676404807
1498019,Restaurant/Cafe/Canteen,5,2022-03-03,City of London Corporation,5.0,5.0,0.0,-0.080216,51.509023,533324.3101927305,180645.91484880337
779586,Restaurant/Cafe/Canteen,5,2024-10-15,City of London Corporation,0.0,0.0,0.0,-0.082306,51.5137662,533165.4554103456,181169.55933187262
1493052,Restaurant/Cafe/Canteen,5,2024-01-26,City of London Corporation,0.0,5.0,5.0,-0.10259,51.512274,531762.3729965526,180966.93041346816
1580599,Restaurant/Cafe/Canteen,5,2023-03-02,City of London Corporation,0.0,0.0,0.0,-0.106445,51.513145,531492.380322956,181056.85918928916
1712262,Restaurant/Cafe/Canteen,5,2024-04-03,City of London Corporation,0.0,0.0,0.0,-0.082622,51.513154,533145.3146679099,181100.90687412646
295069,Restaurant/Cafe/Canteen,5,2024-04-03,City of London Corporation,0.0,0.0,5.0,-0.082622,51.513154,533145.3146679099,181100.90687412646
560522,Restaurant/Cafe/Canteen,5,2024-04-12,City of London Corporation,0.0,5.0,0.0,-0.080089,51.512024,533324.3640184065,180979.8612352155
1041560,Restaurant/Cafe/Canteen,5,2024-07-10,City of London Corporation,0.0,5.0,0.0,-0.087233,51.512806,532826.3932732858,181053.83207026875
1047977,Restaurant/Cafe/Canteen,5,2023-01-13,City of London Corporation,0.0,0.0,0.0,-0.090164,51.512,532625.3643344465,180958.8917140342
1676738,Restaurant/Cafe/Canteen,5,2023-12-19,City of London Corporation,0.0,0.0,0.0,-0.0780960023403168,51.512809753418,533460.3549866687,181070.87097117683
293999,Restaurant/Cafe/Canteen,5,2022-10-31,City of London Corporation,0.0,5.0,5.0,-0.098918,51.516369,532005.3259611935,181428.90845739085
294542,Restaurant/Cafe/Canteen,5,2020-01-30,City of London Corporation,5.0,0.0,0.0,-0.098635,51.514512,532030.3280461312,181222.919665978
1455081,Restaurant/Cafe/Canteen,5,2024-09-24,City of London Corporation,0.0,0.0,0.0,-0.0834123,51.5178849,533076.6950448416,181625.55173155788
952111,Restaurant/Cafe/Canteen,5,2020-10-21,City of London Corporation,5.0,5.0,5.0,-0.086556,51.516258,532863.3256321433,181438.9269052922
1047976,Restaurant/Cafe/Canteen,5,2024-08-07,City of London Corporation,0.0,0.0,0.0,-0.0911320000886917,51.5133361816406,532554.3205462539,181105.7236222612
